Salary_in_office,Annual Commute Cost,City,Role,Remote Work Expenses,remote_vs_office_cost_ratio,Total Remote salary,Total In-office salary,State,Job_Type,Salary_remote,Avg internet monthly payment,Unnamed: 0,Cost of Living Index,Avg.OfficeRent_per_sqft,Office Rent,Electricity Price (cents per kWh),In-Office Expenses
122760.5,5433.45,Washington,IT Project,2877.83,0.58,128982.83,222765.95,District of Columbia,Federal,126105.0,77.95,164,120.1,52.54,94572.0,17.985451807228916,100005.45
121191.5,8319.68,Chicago,IT Project,2662.32,0.56,107767.32,190999.18,Illinois,Federal,105105.0,77.95,165,100.1,34.16,61488.0,15.99,69807.68
163861.0,5433.45,Washington,IT Project,2877.83,0.49,128982.83,263866.45,District of Columbia,Federal,126105.0,77.95,166,120.1,52.54,94572.0,17.985451807228916,100005.45
163861.0,5433.45,Washington,IT Project,2877.83,0.49,128982.83,263866.45,District of Columbia,Federal,126105.0,77.95,167,120.1,52.54,94572.0,17.985451807228916,100005.45
101917.0,8319.68,Chicago,IT Project,2662.32,0.63,107767.32,171724.68,Illinois,Federal,105105.0,77.95,168,100.1,34.16,61488.0,15.99,69807.68
88768.0,5029.32,Kaneohe,IT Project,5330.88,1.04,167629.38,161261.32,Hawaii,Federal,162298.5,63.18,169,154.57,37.48,67464.0,42.34,72493.32
117536.5,4670.34,Indianapolis,IT Project,2492.76,0.61,97202.76,159718.84,Indiana,Federal,94710.0,77.95,170,90.2,20.84,37512.0,14.42,42182.34
146134.0,5433.45,Williston,IT Project,3400.68,0.59,121840.68,205927.45,Vermont,Federal,118440.0,82.78,171,112.8,30.2,54360.0,22.29,59793.45
101116.0,5029.32,Kahului,IT Project,5330.88,0.99,171755.88,173609.32,Hawaii,Federal,166425.0,63.18,172,158.5,37.48,67464.0,42.34,72493.32
81001.0,3710.21,Lincoln,IT Project,2099.64,0.83,101534.64,121755.21,Nebraska,Federal,99435.0,77.95,173,94.7,20.58,37044.0,10.78,40754.21
117155.0,7036.89,El Segundo,IT Project,4234.8,0.64,136272.3,212337.89,California,Federal,132037.5,77.95,174,125.75,48.97,88146.0,30.55,95182.89
117155.0,7036.89,El Segundo,IT Project,4234.8,0.64,136272.3,212337.89,California,Federal,132037.5,77.95,175,125.75,48.97,88146.0,30.55,95182.89
84490.5,4054.52,Whitehall,IT Project,2661.24,0.76,95901.24,125553.02,Ohio,Federal,93240.0,77.95,176,88.8,20.56,37008.0,15.98,41062.52
76825.0,3710.21,Lincoln,IT Project,2099.64,0.86,101534.64,117579.21,Nebraska,Federal,99435.0,77.95,177,94.7,20.58,37044.0,10.78,40754.21
73386.5,5194.3,Durham,IT Project,2392.32,0.83,107182.32,129916.8,North Carolina,Federal,104790.0,77.95,178,99.8,28.52,51336.0,13.49,56530.3
152906.5,5590.44,Fort Belvoir,IT Project,2602.08,0.48,102047.58,210534.94,Virginia,Federal,99445.5,86.7,179,94.71,28.91,52038.0,14.46,57628.44
114034.5,4666.31,Kirtland AFB,IT Project,2361.6,0.64,97512.6,153026.81,New Mexico,Federal,95151.0,68.46,180,90.62,19.07,34326.0,14.26,38992.31
124266.5,7041.83,Scott AFB,IT Project,2662.32,0.55,95125.32,174130.33,Illinois,Federal,92463.0,77.95,181,88.06,23.79,42822.0,15.99,49863.83
143210.0,2535.04,Flowood,IT Project,2386.92,0.51,92655.42,181961.04,Mississippi,Federal,90268.5,77.95,182,85.97,20.12,36216.0,13.44,38751.04
143210.0,3570.35,Greensboro,IT Project,2392.32,0.53,97942.32,184022.35,North Carolina,Federal,95550.0,77.95,183,91.0,20.69,37242.0,13.49,40812.35
143210.0,5433.45,Tutuila Island,IT Project,2877.83,0.54,110166.83,203003.45,American Samoa,Federal,107289.0,77.95,184,102.18,30.2,54360.0,17.985451807228916,59793.45
68960.5,3880.78,Battle Creek,Data Analyst,2923.68,0.59,65201.18,111397.28,Michigan,Federal,62277.5,77.95,185,85.9,21.42,38556.0,18.41,42436.78
126523.5,5029.32,Fort Shafter,Data Analyst,5330.88,0.59,117394.13,199016.82,Hawaii,Federal,112063.25,63.18,186,154.57,37.48,67464.0,42.34,72493.32
118232.0,8415.01,Oakland,Data Analyst,4234.8,0.43,95403.55,219779.01,California,Federal,91168.75,77.95,187,125.75,51.74,93132.0,30.55,101547.01
28.45,5088.14,Nashville,Data Analyst,2343.72,1.25,74916.22,59944.59,Tennessee,Federal,72572.5,77.95,188,100.1,30.46,54828.0,13.04,59916.14
73038.0,5285.46,Louisville,Data Analyst,2392.32,0.57,69019.82,120911.46,Georgia,Federal,66627.5,77.95,189,91.9,23.66,42588.0,13.49,47873.46
116613.5,5433.45,Washington,Data Analyst,2877.83,0.42,89950.33,216618.95,District of Columbia,Federal,87072.5,77.95,190,120.1,52.54,94572.0,17.985451807228916,100005.45
112038.0,5433.45,Washington,Data Analyst,2877.83,0.42,89950.33,212043.45,District of Columbia,Federal,87072.5,77.95,191,120.1,52.54,94572.0,17.985451807228916,100005.45
163861.0,5590.44,Fort Belvoir,Data Analyst,2602.08,0.32,71266.83,221489.44,Virginia,Federal,68664.75,86.7,192,94.71,28.91,52038.0,14.46,57628.44
106348.5,4054.52,Whitehall,Data Analyst,2661.24,0.45,67041.24,147411.02,Ohio,Federal,64380.0,77.95,193,88.8,20.56,37008.0,15.98,41062.52
81102.5,4570.38,Richmond,Data Analyst,2602.08,0.58,74522.08,127684.88,Virginia,Federal,71920.0,86.7,194,99.2,23.34,42012.0,14.46,46582.38
129078.0,5590.44,Fort Belvoir,Data Analyst,2602.08,0.38,71266.83,186706.44,Virginia,Federal,68664.75,86.7,195,94.71,28.91,52038.0,14.46,57628.44
104503.0,7041.83,Scott AFB,Data Analyst,2662.32,0.43,66505.82,154366.83,Illinois,Federal,63843.5,77.95,196,88.06,23.79,42822.0,15.99,49863.83
85662.5,4054.52,Wright-Patterson AFB,Data Analyst,2661.24,0.53,67041.24,126725.02,Ohio,Federal,64380.0,77.95,197,88.8,20.56,37008.0,15.98,41062.52
111453.0,6758.4,Brooklyn,Data Analyst,3567.36,0.37,73921.36,198941.4,New York,Federal,70354.0,77.95,198,97.04,44.85,80730.0,24.37,87488.4
74321.5,4054.52,Wright-Patterson AFB,Data Analyst,2661.24,0.58,67041.24,115384.02,Ohio,Federal,64380.0,77.95,199,88.8,20.56,37008.0,15.98,41062.52
93692.5,8059.16,Atlantic City,Data Analyst,3098.4,0.49,77048.4,157893.66,New Jersey,Federal,73950.0,82.79,200,102.0,31.19,56142.0,19.49,64201.16
93692.5,8059.16,Atlantic City,Data Analyst,3098.4,0.49,77048.4,157893.66,New Jersey,Federal,73950.0,82.79,201,102.0,31.19,56142.0,19.49,64201.16
105641.0,4845.27,Eielson AFB,Data Analyst,3661.8,0.5,82904.3,164846.27,Alaska,Federal,79242.5,103.73,202,109.3,30.2,54360.0,22.38,59205.27
50000.0,5151.54,Fort Sam Houston,Data Analyst,2589.96,0.66,68601.21,104561.54,Texas,Federal,66011.25,77.95,203,91.05,27.45,49410.0,15.32,54561.54
64701.5,7041.83,Springfield,Data Analyst,2662.32,0.58,66099.82,114565.33,Illinois,Federal,63437.5,77.95,204,87.5,23.79,42822.0,15.99,49863.83
70277.0,7041.83,Springfield,Data Analyst,2662.32,0.55,66099.82,120140.83,Illinois,Federal,63437.5,77.95,205,87.5,23.79,42822.0,15.99,49863.83
85027.5,5285.46,Albany Marine Corps Logistics Base,Data Analyst,2392.32,0.52,69019.82,132900.96,Georgia,Federal,66627.5,77.95,206,91.9,23.66,42588.0,13.49,47873.46
126554.5,4979.85,Fort Liberty,Data Analyst,2392.32,0.38,68976.32,180998.35,North Carolina,Federal,66584.0,77.95,207,91.84,27.48,49464.0,13.49,54443.85
104068.5,4054.52,Springfield,Data Analyst,2661.24,0.46,66098.74,145131.02,Ohio,Federal,63437.5,77.95,208,87.5,20.56,37008.0,15.98,41062.52
101917.0,3880.78,Battle Creek,Data Analyst,2923.68,0.45,65201.18,144353.78,Michigan,Federal,62277.5,77.95,209,85.9,21.42,38556.0,18.41,42436.78
106348.5,4054.52,Whitehall,Data Analyst,2661.24,0.45,67041.24,147411.02,Ohio,Federal,64380.0,77.95,210,88.8,20.56,37008.0,15.98,41062.52
71699.5,6024.26,Indiantown Gap,Data Analyst,2912.76,0.55,70664.01,129203.76,Pennsylvania,Federal,67751.25,84.33,211,93.45,28.6,51480.0,17.6,57504.26
151153.5,5590.44,Charlottesville,Data Analyst,2602.08,0.37,76624.58,208781.94,Virginia,Federal,74022.5,86.7,212,102.1,28.91,52038.0,14.46,57628.44
97019.5,7036.89,March AFB,Data Analyst,4234.8,0.54,95403.55,176560.39,California,Federal,91168.75,77.95,213,125.75,40.28,72504.0,30.55,79540.89
95566.5,6659.49,Camp Murray,Data Analyst,2213.04,0.5,79802.54,158835.99,Washington,Federal,77589.5,77.95,214,107.02,31.45,56610.0,11.83,63269.49
85027.5,5433.45,Santa Rita,Data Analyst,2877.83,0.53,76958.33,144820.95,Guam,Federal,74080.5,77.95,215,102.18,30.2,54360.0,17.985451807228916,59793.45
122972.5,5151.54,Randolph AFB,Data Analyst,2589.96,0.39,68601.21,177534.04,Texas,Federal,66011.25,77.95,216,91.05,27.45,49410.0,15.32,54561.54
157889.5,5433.45,Washington,Data Analyst,2877.83,0.35,89950.33,257894.95,District of Columbia,Federal,87072.5,77.95,217,120.1,52.54,94572.0,17.985451807228916,100005.45
89949.0,5433.45,Washington,Data Analyst,2877.83,0.47,89950.33,189954.45,District of Columbia,Federal,87072.5,77.95,218,120.1,52.54,94572.0,17.985451807228916,100005.45
133677.0,3880.78,Warren,Data Analyst,2923.68,0.39,68057.68,176113.78,Michigan,Federal,65134.0,77.95,219,89.84,21.42,38556.0,18.41,42436.78
133677.0,3880.78,Warren,Data Analyst,2923.68,0.39,68057.68,176113.78,Michigan,Federal,65134.0,77.95,220,89.84,21.42,38556.0,18.41,42436.78
94872.5,5433.45,Augusta,Data Analyst,3774.72,0.56,76274.72,135585.95,Maine,Federal,72500.0,77.95,221,100.0,19.6,35280.0,26.29,40713.45
163861.0,5433.45,Washington,Data Analyst,2877.83,0.34,89950.33,263866.45,District of Columbia,Federal,87072.5,77.95,222,120.1,52.54,94572.0,17.985451807228916,100005.45
97592.5,5029.32,Honolulu,Data Analyst,5330.88,0.7,119880.88,170085.82,Hawaii,Federal,114550.0,63.18,223,158.0,37.48,67464.0,42.34,72493.32
102744.5,3640.73,Des Moines,Data Analyst,2252.76,0.45,68735.26,151529.23,Iowa,Federal,66482.5,75.86,224,91.7,25.08,45144.0,12.43,48784.73
102744.5,3640.73,Des Moines,Data Analyst,2252.76,0.45,68735.26,151529.23,Iowa,Federal,66482.5,75.86,225,91.7,25.08,45144.0,12.43,48784.73
106348.5,4054.52,Whitehall,Data Analyst,2661.24,0.45,67041.24,147411.02,Ohio,Federal,64380.0,77.95,226,88.8,20.56,37008.0,15.98,41062.52
151153.5,5151.54,Lackland AFB,Data Analyst,2589.96,0.33,68601.21,205715.04,Texas,Federal,66011.25,77.95,227,91.05,27.45,49410.0,15.32,54561.54
78703.5,8319.68,Chicago,Data Analyst,2662.32,0.51,75234.82,148511.18,Illinois,Federal,72572.5,77.95,228,100.1,34.16,61488.0,15.99,69807.68
149510.5,5029.32,Fort Shafter,Data Analyst,5330.88,0.53,117394.13,222003.82,Hawaii,Federal,112063.25,63.18,229,154.57,37.48,67464.0,42.34,72493.32
85027.5,5285.46,Robins AFB,Data Analyst,2392.32,0.52,69019.82,132900.96,Georgia,Federal,66627.5,77.95,230,91.9,23.66,42588.0,13.49,47873.46
101917.0,7289.35,Atlanta,Data Analyst,2392.32,0.44,75109.82,171828.35,Georgia,Federal,72717.5,77.95,231,100.3,34.79,62622.0,13.49,69911.35
102882.5,4692.05,New Orleans,Data Analyst,2199.0,0.48,69189.0,143628.55,Louisiana,Federal,66990.0,77.95,232,92.4,20.03,36054.0,11.7,40746.05
107643.5,5590.44,Dahlgren,Data Analyst,2602.08,0.43,71266.83,165271.94,Virginia,Federal,68664.75,86.7,233,94.71,28.91,52038.0,14.46,57628.44
112304.0,6843.04,Philadelphia,Data Analyst,2912.76,0.41,77877.76,187799.04,Pennsylvania,Federal,74965.0,84.33,234,103.4,38.14,68652.0,17.6,75495.04
118059.0,5590.44,Dahlgren,Data Analyst,2602.08,0.41,71266.83,175687.44,Virginia,Federal,68664.75,86.7,235,94.71,28.91,52038.0,14.46,57628.44
118059.0,5590.44,Dahlgren,Data Analyst,2602.08,0.41,71266.83,175687.44,Virginia,Federal,68664.75,86.7,236,94.71,28.91,52038.0,14.46,57628.44
85027.5,3570.35,Greensboro,Data Analyst,2392.32,0.54,68367.32,125839.85,North Carolina,Federal,65975.0,77.95,237,91.0,20.69,37242.0,13.49,40812.35
85709.5,4429.11,McConnell AFB,Data Analyst,2431.2,0.5,65883.2,131376.61,Kansas,Federal,63452.0,77.95,238,87.52,22.91,41238.0,13.85,45667.11
145339.0,5590.44,Quantico,Data Analyst,2602.08,0.35,71266.83,202967.44,Virginia,Federal,68664.75,86.7,239,94.71,28.91,52038.0,14.46,57628.44
70277.0,7041.83,Springfield,Data Analyst,2662.32,0.55,66099.82,120140.83,Illinois,Federal,63437.5,77.95,240,87.5,23.79,42822.0,15.99,49863.83
129078.0,5433.45,Washington,Data Analyst,2877.83,0.39,89950.33,229083.45,District of Columbia,Federal,87072.5,77.95,241,120.1,52.54,94572.0,17.985451807228916,100005.45
168844.0,6001.22,Fort Meade,Data Analyst,2865.48,0.34,76177.48,221951.22,Maryland,Federal,73312.0,75.44,242,101.12,26.17,47106.0,18.15,53107.22
168844.0,5590.44,Dahlgren,Data Analyst,2602.08,0.31,71266.83,226472.44,Virginia,Federal,68664.75,86.7,243,94.71,28.91,52038.0,14.46,57628.44
85027.5,3880.78,Battle Creek,Data Analyst,2923.68,0.51,65201.18,127464.28,Michigan,Federal,62277.5,77.95,244,85.9,21.42,38556.0,18.41,42436.78
75000.5,5433.45,Washington,Data Analyst,2877.83,0.51,89950.33,175005.95,District of Columbia,Federal,87072.5,77.95,245,120.1,52.54,94572.0,17.985451807228916,100005.45
85027.5,5433.45,Helena,Data Analyst,2762.4,0.54,78307.4,144820.95,Montana,Federal,75545.0,123.37,246,104.2,30.2,54360.0,11.87,59793.45
51702.0,4429.11,Fort Riley,Data Analyst,2431.2,0.68,65883.2,97369.11,Kansas,Federal,63452.0,77.95,247,87.52,22.91,41238.0,13.85,45667.11
86625.0,5433.45,New Castle,Data Analyst,2769.36,0.52,76211.86,146418.45,Delaware,Federal,73442.5,80.66,248,101.3,30.2,54360.0,16.68,59793.45
112304.0,5433.45,New Castle,Data Analyst,2769.36,0.44,76211.86,172097.45,Delaware,Federal,73442.5,80.66,249,101.3,30.2,54360.0,16.68,59793.45
101917.0,3880.78,Battle Creek,Data Analyst,2923.68,0.45,65201.18,144353.78,Michigan,Federal,62277.5,77.95,250,85.9,21.42,38556.0,18.41,42436.78
138126.5,5590.44,Charlottesville,Data Analyst,2602.08,0.39,76624.58,195754.94,Virginia,Federal,74022.5,86.7,251,102.1,28.91,52038.0,14.46,57628.44
96975.5,7041.83,Scott AFB,Data Analyst,2662.32,0.45,66505.82,146839.33,Illinois,Federal,63843.5,77.95,252,88.06,23.79,42822.0,15.99,49863.83
69836.0,4021.31,Gunter AFB,Data Analyst,2499.48,0.61,67292.73,111063.31,Alabama,Federal,64793.25,74.1,253,89.37,20.67,37206.0,14.91,41227.31
128558.5,5433.45,Washington,Data Analyst,2877.83,0.39,89950.33,228563.95,District of Columbia,Federal,87072.5,77.95,254,120.1,52.54,94572.0,17.985451807228916,100005.45
101917.0,4469.83,Louisville,Data Analyst,2388.96,0.48,68798.96,141864.83,Kentucky,Federal,66410.0,79.56,255,91.6,19.71,35478.0,13.28,39947.83
101917.0,4469.83,Louisville,Data Analyst,2388.96,0.48,68798.96,141864.83,Kentucky,Federal,66410.0,79.56,256,91.6,19.71,35478.0,13.28,39947.83
107643.5,5590.44,Dahlgren,Data Analyst,2602.08,0.43,71266.83,165271.94,Virginia,Federal,68664.75,86.7,257,94.71,28.91,52038.0,14.46,57628.44
121191.5,4977.02,Tyndall AFB,Data Analyst,2532.6,0.42,75946.1,182400.52,Florida,Federal,73413.5,83.25,258,101.26,31.24,56232.0,14.2,61209.02
101917.0,4977.02,Tyndall AFB,Data Analyst,2532.6,0.47,75946.1,163126.02,Florida,Federal,73413.5,83.25,259,101.26,31.24,56232.0,14.2,61209.02
66343.0,7041.83,Scott AFB,Data Analyst,2662.32,0.57,66505.82,116206.83,Illinois,Federal,63843.5,77.95,260,88.06,23.79,42822.0,15.99,49863.83
73410.5,4570.38,Richmond,Data Analyst,2602.08,0.62,74522.08,119992.88,Virginia,Federal,71920.0,86.7,261,99.2,23.34,42012.0,14.46,46582.38
51702.0,4021.31,Maxwell AFB,Data Analyst,2499.48,0.72,67292.73,92929.31,Alabama,Federal,64793.25,74.1,262,89.37,20.67,37206.0,14.91,41227.31
112810.5,8319.68,Chicago,Data Analyst,2662.32,0.41,75234.82,182618.18,Illinois,Federal,72572.5,77.95,263,100.1,34.16,61488.0,15.99,69807.68
118059.0,5590.44,Dahlgren,Data Analyst,2602.08,0.41,71266.83,175687.44,Virginia,Federal,68664.75,86.7,264,94.71,28.91,52038.0,14.46,57628.44
85027.5,5433.45,Eastover,Data Analyst,2388.0,0.5,70110.25,139204.95,South Carolina,Federal,67722.25,74.17,265,93.41,27.08,48744.0,13.87,54177.45
89949.0,5433.45,District of Columbia,Data Analyst,2877.83,0.47,89950.33,189954.45,District of Columbia,Federal,87072.5,77.95,266,120.1,52.54,94572.0,17.985451807228916,100005.45
74229.5,4429.11,Forbes AFB,Data Analyst,2431.2,0.55,65883.2,119896.61,Kansas,Federal,63452.0,77.95,267,87.52,22.91,41238.0,13.85,45667.11
89949.0,6024.26,New Cumberland Defense Logistics Center,Data Analyst,2912.76,0.48,70664.01,147453.26,Pennsylvania,Federal,67751.25,84.33,268,93.45,28.6,51480.0,17.6,57504.26
101917.0,7041.83,Peoria,Data Analyst,2662.32,0.43,65519.82,151780.83,Illinois,Federal,62857.5,77.95,269,86.7,23.79,42822.0,15.99,49863.83
112810.5,5151.54,Fort Cavazos,Data Analyst,2589.96,0.41,68601.21,167372.04,Texas,Federal,66011.25,77.95,270,91.05,27.45,49410.0,15.32,54561.54
88724.5,4562.82,Columbus,Data Analyst,2661.24,0.54,70738.74,131591.32,Ohio,Federal,68077.5,77.95,271,93.9,21.28,38304.0,15.98,42866.82
103580.0,4429.11,Topeka,Data Analyst,2431.2,0.43,64491.2,149247.11,Kansas,Federal,62060.0,77.95,272,85.6,22.91,41238.0,13.85,45667.11
129078.0,5590.44,Fort Belvoir,Data Analyst,2602.08,0.38,71266.83,186706.44,Virginia,Federal,68664.75,86.7,273,94.71,28.91,52038.0,14.46,57628.44
80410.5,5590.44,Fort Belvoir,Data Analyst,2602.08,0.52,71266.83,138038.94,Virginia,Federal,68664.75,86.7,274,94.71,28.91,52038.0,14.46,57628.44
159050.0,5756.99,Chandler,Cybersecurity,2545.68,0.48,105445.43,221740.99,Arizona,Federal,102899.75,75.34,275,100.39,31.63,56934.0,15.2,62690.99
161950.0,5756.99,Chandler,Cybersecurity,2545.68,0.47,105445.43,224640.99,Arizona,Federal,102899.75,75.34,276,100.39,31.63,56934.0,15.2,62690.99
101917.0,3973.93,Barksdale AFB,Cybersecurity,2199.0,0.66,93014.0,141116.93,Louisiana,Federal,90815.0,77.95,277,88.6,19.57,35226.0,11.7,39199.93
149437.5,3880.78,Battle Creek,Cybersecurity,2923.68,0.47,90971.18,191874.28,Michigan,Federal,88047.5,77.95,278,85.9,21.42,38556.0,18.41,42436.78
138667.0,6001.22,Fort Meade,Cybersecurity,2865.48,0.56,106513.48,191774.22,Maryland,Federal,103648.0,75.44,279,101.12,26.17,47106.0,18.15,53107.22
110698.5,4977.02,Orlando Naval Warfare Center,Cybersecurity,2532.6,0.62,106324.1,171907.52,Florida,Federal,103791.5,83.25,280,101.26,31.24,56232.0,14.2,61209.02
86749.0,6024.26,Indiantown Gap,Cybersecurity,2912.76,0.68,98699.01,144253.26,Pennsylvania,Federal,95786.25,84.33,281,93.45,28.6,51480.0,17.6,57504.26
86749.0,6024.26,Indiantown Gap,Cybersecurity,2912.76,0.68,98699.01,144253.26,Pennsylvania,Federal,95786.25,84.33,282,93.45,28.6,51480.0,17.6,57504.26
81001.0,3710.21,Lincoln,Cybersecurity,2099.64,0.81,99167.14,121755.21,Nebraska,Federal,97067.5,77.95,283,94.7,20.58,37044.0,10.78,40754.21
101917.0,4429.11,McConnell AFB,Cybersecurity,2431.2,0.62,92139.2,147584.11,Kansas,Federal,89708.0,77.95,284,87.52,22.91,41238.0,13.85,45667.11
122320.5,4670.34,Indianapolis,Cybersecurity,2492.76,0.58,94947.76,164502.84,Indiana,Federal,92455.0,77.95,285,90.2,20.84,37512.0,14.42,42182.34
90915.5,7041.83,Scott AFB,Cybersecurity,2662.32,0.66,92923.82,140779.33,Illinois,Federal,90261.5,77.95,286,88.06,23.79,42822.0,15.99,49863.83
115673.0,7041.83,Scott AFB,Cybersecurity,2662.32,0.56,92923.82,165536.83,Illinois,Federal,90261.5,77.95,287,88.06,23.79,42822.0,15.99,49863.83
94500.0,5756.99,Chandler,Cybersecurity,2545.68,0.67,105445.43,157190.99,Arizona,Federal,102899.75,75.34,288,100.39,31.63,56934.0,15.2,62690.99
159100.0,5756.99,Chandler,Cybersecurity,2545.68,0.48,105445.43,221790.99,Arizona,Federal,102899.75,75.34,289,100.39,31.63,56934.0,15.2,62690.99
161950.0,5756.99,Chandler,Cybersecurity,2545.68,0.47,105445.43,224640.99,Arizona,Federal,102899.75,75.34,290,100.39,31.63,56934.0,15.2,62690.99
123982.0,5029.32,Camp H.M. Smith Marine Corp Base,Cybersecurity,5330.88,0.83,163765.13,196475.32,Hawaii,Federal,158434.25,63.18,291,154.57,37.48,67464.0,42.34,72493.32
106295.0,8415.01,Oakland,Cybersecurity,4234.8,0.64,133128.55,207842.01,California,Federal,128893.75,77.95,292,125.75,51.74,93132.0,30.55,101547.01
106295.0,8415.01,Oakland,Cybersecurity,4234.8,0.64,133128.55,207842.01,California,Federal,128893.75,77.95,293,125.75,51.74,93132.0,30.55,101547.01
159050.0,5756.99,Chandler,Cybersecurity,2545.68,0.48,105445.43,221740.99,Arizona,Federal,102899.75,75.34,294,100.39,31.63,56934.0,15.2,62690.99
159050.0,5756.99,Chandler,Cybersecurity,2545.68,0.48,105445.43,221740.99,Arizona,Federal,102899.75,75.34,295,100.39,31.63,56934.0,15.2,62690.99
159050.0,5756.99,Chandler,Cybersecurity,2545.68,0.48,105445.43,221740.99,Arizona,Federal,102899.75,75.34,296,100.39,31.63,56934.0,15.2,62690.99
159050.0,5756.99,Chandler,Cybersecurity,2545.68,0.48,105445.43,221740.99,Arizona,Federal,102899.75,75.34,297,100.39,31.63,56934.0,15.2,62690.99
87494.0,4670.34,Indianapolis,Cybersecurity,2492.76,0.73,94947.76,129676.34,Indiana,Federal,92455.0,77.95,298,90.2,20.84,37512.0,14.42,42182.34
96348.5,4021.31,Gunter AFB,Cybersecurity,2499.48,0.68,94103.73,137575.81,Alabama,Federal,91604.25,74.1,299,89.37,20.67,37206.0,14.91,41227.31
124217.0,4670.34,Indianapolis,Cybersecurity,2492.76,0.57,94947.76,166399.34,Indiana,Federal,92455.0,77.95,300,90.2,20.84,37512.0,14.42,42182.34
171274.5,5590.44,Falls Church,Cybersecurity,2602.08,0.44,99679.83,229064.94,Virginia,Federal,97077.75,86.7,301,94.71,29.0,52200.0,14.46,57790.44
161950.0,5756.99,Chandler,Cybersecurity,2545.68,0.47,105445.43,224640.99,Arizona,Federal,102899.75,75.34,302,100.39,31.63,56934.0,15.2,62690.99
161950.0,5756.99,Chandler,Cybersecurity,2545.68,0.47,105445.43,224640.99,Arizona,Federal,102899.75,75.34,303,100.39,31.63,56934.0,15.2,62690.99
147533.5,6001.22,Fort Meade,Cybersecurity,2865.48,0.53,106513.48,200640.72,Maryland,Federal,103648.0,75.44,304,101.12,26.17,47106.0,18.15,53107.22
149510.5,5029.32,Honolulu,Cybersecurity,5330.88,0.75,167280.88,222003.82,Hawaii,Federal,161950.0,63.18,305,158.0,37.48,67464.0,42.34,72493.32
171003.5,6001.22,National Maritime Intelligence Center,Cybersecurity,2865.48,0.48,106513.48,224110.72,Maryland,Federal,103648.0,75.44,306,101.12,26.17,47106.0,18.15,53107.22
