,Keyword,Job_title,Company,City,State,Mean_Salary,Job_type,Rent Q4 2024,Vacancy Q4 2024,Median Monthly Rent,Electricity Price (cents per kWh),Internet Speed (Mbps),Average internet monthly payment,Annual Commute Cost,Remote Salary (Annual),In-Office Salary (Annual),Remote Work Expenses,In-Office Expenses,Total In-office salary,Total Remote salary
676,software developer,Cyber Software Engineer,CACI,Chantilly,Virginia,110.0,In-Office,,,"$1,257.00",13.97,505.6,86.7,,110.0,110.0,2549.16,,110.0,2659.16
677,software developer,Full Stack Developer,ACA Group,Chattanooga,Tennessee,,In-Office,19.6,,,,,,3677.76,,,,38957.76,,
678,software developer,Research Software Engineer I,Princeton University,Princeton,New Jersey,97.0,In-Office,,,"$1,368.00",17.69,427.8,82.79,10903.23,97.0,97.0,2904.0,,97.0,3001.0
679,software developer,Back End Developer (Mid Level),Appfigures,New York,New York,125.0,In-Office,19.1,,,,,,10831.74,125.0,125.0,,45211.74,45336.74,125.0
680,software developer,Senior Software Engineer,TP ICAP,New York,New York,147.5,In-Office,19.1,,,,,,10831.74,147.5,147.5,,45211.74,45359.24,147.5
681,software developer,Senior Python/C++ Developer,Macquarie Group Limited,New York,New York,155.0,In-Office,19.1,,,,,,10831.74,155.0,155.0,,45211.74,45366.74,155.0
682,software developer,Software Developer or Senior Software Developer,Savannah River Mission Completion,Aiken,South Carolina,108.0,In-Office,,,$918.00,14.21,373.4,74.17,,108.0,108.0,2424.7200000000003,,108.0,2532.7200000000003
683,software developer,Software Developer,Oracle,United States,Unknown,,In-Office,,,,,,,,,,,,,
684,software developer,Lead Front-End React Engineer,Bellwood Labs,Remote,Unknown,125.0,In-Office,,,,,,,,125.0,125.0,,,125.0,125.0
685,software developer,Senior Software Engineer,Litera,North Carolina,Unknown,124.0,In-Office,,,,,,,,124.0,124.0,,,124.0,124.0
686,software developer,Software Engineer,Onward Search,Camas,Washington,,In-Office,36.2,,,,,,10361.54,,,,75521.54000000001,,
687,software developer,Entry Level Computer/Software Engineer,Naval Nuclear Laboratory,West Mifflin,Pennsylvania,78.5,In-Office,28.744444444444444,,$958.00,17.02,430.8,84.33,5933.278888888889,78.5,78.5,2850.12,57673.27888888889,57751.77888888889,2928.62
688,software developer,Backend Software Engineer,Cast & Crew,New York,New York,145.0,In-Office,19.1,,,,,,10831.74,145.0,145.0,,45211.74,45356.74,145.0
689,software developer,Software Development Engineer,Adobe,San Jose,California,159.5,In-Office,61.01875,,,,,,8394.62,159.5,159.5,,118228.37,118387.87,159.5
690,software developer,Software Engineer,Microsoft,Mountain View,California,128.5,In-Office,61.01875,,,,,,9701.970434782608,128.5,128.5,,119535.7204347826,119664.2204347826,128.5
691,software developer,Experienced Software Engineer Java / Python (Full Stack or Back End),JPMorganChase,Plano,Texas,131.5,In-Office,40.717857142857156,,,,,,7098.23,131.5,131.5,,80390.37285714288,80521.87285714288,131.5
692,software developer,Research Software Engineer,New York University,New York,New York,175.0,In-Office,19.1,,,,,,10831.74,175.0,175.0,,45211.74,45386.74,175.0
693,software developer,Software QA Engineer II,Arthrex,Naples,Florida,92.5,In-Office,41.642857142857146,,"$1,218.00",15.28,322.3,83.25,4590.725714285714,92.5,92.5,2649.24,79547.86857142857,79640.36857142857,2741.74
694,software developer,"Software Engineer III (Delphi, API's)",EasyPost,Remote,Unknown,147.0,In-Office,,,,,,,,147.0,147.0,,,147.0,147.0
695,software developer,Software Engineers,Fusion Plus Solutions Inc.,Edison,New Jersey,107.5,In-Office,,,"$1,368.00",17.69,427.8,82.79,10903.23,107.5,107.5,2904.0,,107.5,3011.5
696,software developer,Junior Software Developer,Andromeda Systems Incorporated,Jacksonville,Florida,87.0,In-Office,22.9,18.1%,"$1,218.00",15.28,322.3,83.25,4540.98,87.0,87.0,2649.24,45760.979999999996,45847.979999999996,2736.24
697,software developer,Software Engineer II - Back End,Favor,Austin,Texas,,In-Office,45.7,27.9%,,,,,6365.46,,,,88625.46,,
698,software developer,Software Developer - AI Trainer (Contract),DataAnnotation,Atlanta,Georgia,20.0,In-Office,33.6,18.9%,,,,,7289.35,20.0,20.0,,67769.35,67789.35,20.0
699,software developer,Research Associate: IT Software Developer (Powell),University of North Carolina at Chapel Hill,Chapel Hill,North Carolina,95.0,In-Office,,,,,,,5262.66,95.0,95.0,,,95.0,95.0
700,software developer,Software Development Engineer (SDE),The Seattle Mariners Baseball Club,Seattle,Washington,132.5,In-Office,36.2,26.3%,,,,,10361.54,132.5,132.5,,75521.54000000001,75654.04000000001,132.5
701,software developer,Frontend Software Engineer - AI Trainer,DataAnnotation,Remote,Unknown,20.0,In-Office,,,,,,,,20.0,20.0,,,20.0,20.0
702,software developer,Software Development Engineer - Front-end,Adobe,Lehi,Utah,132.0,In-Office,26.0,,"$1,090.00",10.99,314.1,69.01,4143.37,132.0,132.0,2015.0400000000002,50943.37,51075.37,2147.04
703,software developer,Software Developer I,"Heniff Transportation Systems, LLC",Oak Brook,Illinois,91.5,In-Office,27.3,,,,,,8130.368888888888,91.5,91.5,,57270.36888888889,57361.86888888889,91.5
704,software developer,Software Developer,QVine Corporation,Reston,Virginia,104.0,In-Office,,,"$1,257.00",13.97,505.6,86.7,,104.0,104.0,2549.16,,104.0,2653.16
705,software developer,Software Engineer I,Windstream,United States,Unknown,61.0,In-Office,,,,,,,,61.0,61.0,,,61.0,61.0
706,software developer,Software Assurance/Formal Methods Developer,Johns Hopkins Applied Physics Laboratory (APL),Laurel,Maryland,160.0,In-Office,26.7,,"$1,415.00",17.6,506.7,75.44,6001.22,160.0,160.0,2806.08,54061.22,54221.22,2966.08
707,software developer,IT Software Developer,"Gray & Company, Inc.",Metairie,Louisiana,,In-Office,,,,,,,3786.25,,,,,,
708,software developer,Software Engineer,Adobe,Lehi,Utah,159.5,In-Office,26.0,,"$1,090.00",10.99,314.1,69.01,4143.37,159.5,159.5,2015.0400000000002,50943.37,51102.87,2174.54
709,software developer,Junior Software Engineer,Codan Limited,Carlisle,Pennsylvania,77.0,In-Office,28.744444444444444,,$958.00,17.02,430.8,84.33,5933.278888888889,77.0,77.0,2850.12,57673.27888888889,57750.27888888889,2927.12
710,software developer,Software Engineer II,Microsoft,Redmond,Washington,153.5,In-Office,36.2,,,,,,10361.54,153.5,153.5,,75521.54000000001,75675.04000000001,153.5
711,software developer,Software Developer,Oracle,United States,Unknown,,In-Office,,,,,,,,,,,,,
712,software developer,Sr. Software Engineer - SDK/Front-end,GE HEALTHCARE,Remote,Unknown,143.0,In-Office,,,,,,,,143.0,143.0,,,143.0,143.0
713,software developer,Software Developer,Oracle,United States,Unknown,,In-Office,,,,,,,,,,,,,
714,software developer,"Engineer II, Full Stack",Bellese,Remote,Unknown,,In-Office,,,,,,,,,,,,,
715,software developer,Senior Software Engineer - Embedded Systems,TTM Technologies,Farmingdale,New York,142.0,In-Office,19.1,,,,,,10428.26606060606,142.0,142.0,,44808.26606060606,44950.26606060606,142.0
716,software developer,Associate Software Developer,Uline,Pleasant Prairie,Wisconsin,85.0,In-Office,20.2,,,,,,4265.346,85.0,85.0,,40625.346,40710.346,85.0
717,software developer,Front-End Web Developer,University of Virginia,Charlottesville,Virginia,75.0,In-Office,,,"$1,257.00",13.97,505.6,86.7,,75.0,75.0,2549.16,,75.0,2624.16
718,software developer,Jr. Software Developer,Universal Music Group,Los Angeles,California,109.0,In-Office,42.4,16.0%,,,,,6877.72,109.0,109.0,,83197.72,83306.72,109.0
719,software developer,Software Engineer – Entry Level,"General Dynamics Mission Systems, Inc",Scottsdale,Arizona,83.0,In-Office,,,"$1,097.00",14.46,396.1,75.34,6794.99,83.0,83.0,2465.76,,83.0,2548.76
720,software developer,Software Developer - C++ Unix Linux,United Airlines,Chicago,Illinois,104.0,In-Office,27.3,18.8%,,,,,8319.68,104.0,104.0,,57459.68,57563.68,104.0
721,software developer,Software Engineer (Frontend) - Early in Career,Splunk,Colorado,Unknown,141.5,In-Office,,,,,,,,141.5,141.5,,,141.5,141.5
722,software developer,Fullstack Engineer,Chubb,Jersey City,New Jersey,102.5,In-Office,,,"$1,368.00",17.69,427.8,82.79,10903.23,102.5,102.5,2904.0,,102.5,3006.5
723,software developer,"Frontend Engineer, Vehicle UI",Tesla,Hawthorne,California,147.0,In-Office,61.01875,,,,,,9701.970434782608,147.0,147.0,,119535.7204347826,119682.7204347826,147.0
724,software developer,"Software Engineer III - Web UI, React",JPMorganChase,Houston,Texas,97.0,In-Office,30.2,24.5%,,,,,5245.46,97.0,97.0,,59605.46,59702.46,97.0
725,software developer,[HackerRank] Software Engineer Graduate (TikTok Short Video) - 2025 Start (Bachelors/Master),TikTok,Los Angeles,California,143.5,In-Office,42.4,16.0%,,,,,6877.72,143.5,143.5,,83197.72,83341.22,143.5
726,software developer,"React JS Developer | Atlanta, Georgia",Photon,Atlanta,Georgia,100.5,In-Office,33.6,18.9%,,,,,7289.35,100.5,100.5,,67769.35,67869.85,100.5
727,software developer,Full Stack Software Engineer,Charles Schwab,Chicago,Illinois,102.0,In-Office,27.3,18.8%,,,,,8319.68,102.0,102.0,,57459.68,57561.68,102.0
728,software developer,Python Software Engineer,Liberty Personnel Services,Philadelphia,Pennsylvania,137.5,In-Office,30.8,19.4%,$958.00,17.02,430.8,84.33,6843.04,137.5,137.5,2850.12,62283.04,62420.54,2987.62
729,software developer,PHP Ecommerce Developer (On Site Only),Davidsons Inc,Prescott,Arizona,100.0,In-Office,,,"$1,097.00",14.46,396.1,75.34,6794.99,100.0,100.0,2465.76,,100.0,2565.76
730,software developer,Junior Software Developer,Battelle,Columbus,Ohio,94.5,In-Office,21.7,15.5%,,,,,4562.82,94.5,94.5,,43622.82,43717.32,94.5
731,software developer,Software Engineer,Pappas Restaurants,Houston,Texas,102.0,In-Office,30.2,24.5%,,,,,5245.46,102.0,102.0,,59605.46,59707.46,102.0
732,software developer,Software Developer,Oak Ridge Schools,Oak Ridge,Tennessee,91.0,In-Office,19.6,,,,,,3672.115,91.0,91.0,,38952.115,39043.115,91.0
733,software developer,Application Support Developer,Buc-ee's,Lake Jackson,Texas,81.0,In-Office,40.717857142857156,,,,,,5833.587045454545,81.0,81.0,,79125.72990259744,79206.72990259744,81.0
734,software developer,Software Developer,Oracle,Austin,Texas,120.0,In-Office,45.7,27.9%,,,,,6365.46,120.0,120.0,,88625.46,88745.46,120.0
735,software developer,Software Developer,Aptiva Corp,North Brunswick,New Jersey,100.0,In-Office,,,"$1,368.00",17.69,427.8,82.79,10903.23,100.0,100.0,2904.0,,100.0,3004.0
736,software developer,Experienced Software Engineer Java / Python (Full Stack or Back End),JPMorganChase,Columbus,Ohio,,In-Office,21.7,15.5%,,,,,4562.82,,,,43622.82,,
737,software developer,Software Engineer - Einstein Platform,Salesforce,San Francisco,California,181.5,In-Office,70.6,28.8%,,,,,12650.66,181.5,181.5,,139730.66,139912.16,181.5
738,software developer,"Software Frontend Engineer, UI",DocuSign,San Francisco,California,139.0,In-Office,70.6,28.8%,,,,,12650.66,139.0,139.0,,139730.66,139869.66,139.0
739,software developer,Embedded Software Engineer,"General Dynamics Mission Systems, Inc",Dedham,Massachusetts,105.5,In-Office,53.3,,"$1,336.00",29.25,401.2,93.6,8589.18,105.5,105.5,4282.2,104529.18,104634.68,4387.7
740,software developer,Software Developer - AI Trainer (Contract),DataAnnotation,Austin,Texas,20.0,In-Office,45.7,27.9%,,,,,6365.46,20.0,20.0,,88625.46,88645.46,20.0
741,software developer,"Engineer, Software","T-Mobile USA, Inc.",Bellevue,Washington,130.0,In-Office,36.2,,,,,,10361.54,130.0,130.0,,75521.54000000001,75651.54000000001,130.0
742,software developer,SOFTWARE DEVELOPMENT ENGINEER III,American Express Global Business Travel,Chicago,Illinois,90.0,In-Office,27.3,18.8%,,,,,8319.68,90.0,90.0,,57459.68,57549.68,90.0
743,software developer,Senior Firmware Engineer I,Neptune Technology Group Inc.,Duluth,Georgia,115.5,In-Office,33.6,,,,,,7289.349999999999,115.5,115.5,,67769.35,67884.85,115.5
744,software developer,SAP Programmer,Harry and David,Melrose Park,Illinois,100.0,In-Office,27.3,,,,,,8130.368888888888,100.0,100.0,,57270.36888888889,57370.36888888889,100.0
745,software developer,Software Engineer 2,Company Sage,Miami,Florida,137.5,In-Office,54.4,15.2%,"$1,218.00",15.28,322.3,83.25,4541.57,137.5,137.5,2649.24,102461.57,102599.07,2786.74
746,software developer,Software Development Engineer II,The Hershey Company,Dallas,Texas,107.0,In-Office,40.717857142857156,,,,,,5360.48,107.0,107.0,,78652.62285714288,78759.62285714288,107.0
747,software developer,Entry Level Computer/Software Engineer,Naval Nuclear Laboratory,Niskayuna,New York,78.5,In-Office,19.1,,,,,,10428.26606060606,78.5,78.5,,44808.26606060606,44886.76606060606,78.5
748,software developer,Software Engineer (REMOTE),Home Depot / THD,Atlanta,Georgia,136.0,In-Office,33.6,18.9%,,,,,7289.35,136.0,136.0,,67769.35,67905.35,136.0
749,software developer,Software Systems Engineer I,Abbott Laboratories,Saint Paul,Minnesota,75.0,In-Office,,,"$1,010.00",14.36,304.2,68.66,,75.0,75.0,2374.8,,75.0,2449.8
750,software developer,Data science software developer,Solventum,Murray,Utah,152.5,In-Office,26.0,,"$1,090.00",10.99,314.1,69.01,4143.37,152.5,152.5,2015.0400000000002,50943.37,51095.87,2167.54
751,software developer,Software Developer,Responsive Auto Underwriters LLC,Florida,Unknown,,In-Office,,,,,,,,,,,,,
752,software developer,Entry Level Software Developer,Amentum,Dahlgren,Virginia,83.0,In-Office,,,"$1,257.00",13.97,505.6,86.7,,83.0,83.0,2549.16,,83.0,2632.16
753,software developer,Software Development Engineer II,Propio,Overland Park,Kansas,119.5,In-Office,,,,,,,5437.45,119.5,119.5,,,119.5,119.5
754,software developer,Software Engineers,Fusion Plus Solutions Inc.,Edison,New Jersey,107.5,In-Office,,,"$1,368.00",17.69,427.8,82.79,10903.23,107.5,107.5,2904.0,,107.5,3011.5
755,software developer,"Software Engineer (JavaScript, Next.js, React)",Complex,New York,New York,127.5,In-Office,19.1,,,,,,10831.74,127.5,127.5,,45211.74,45339.24,127.5
756,software developer,Junior Front-End Software Developer,"Modern Technology Solutions, Inc.",Wright Patterson AFB,Ohio,130.0,In-Office,21.699999999999996,,,,,,4562.82,130.0,130.0,,43622.81999999999,43752.81999999999,130.0
757,software developer,Software Developer - AI Trainer (Contract),DataAnnotation,Remote,Unknown,20.0,In-Office,,,,,,,,20.0,20.0,,,20.0,20.0
758,software developer,C++/Java Software Developer,Parsons,New Jersey,Unknown,172.5,In-Office,,,,,,,,172.5,172.5,,,172.5,172.5
759,software developer,Software Development Engineer,Delta Airlines,Atlanta,Georgia,120.0,In-Office,33.6,18.9%,,,,,7289.35,120.0,120.0,,67769.35,67889.35,120.0
760,software developer,Software Development Engineer - Front-end,Adobe,San Jose,California,159.5,In-Office,61.01875,,,,,,8394.62,159.5,159.5,,118228.37,118387.87,159.5
761,software developer,Software Engineer/Developer,TELCLOUD,San Diego,California,115.0,In-Office,43.3,18.8%,,,,,6210.03,115.0,115.0,,84150.03,84265.03,115.0
762,software developer,"Senior Associate, Back-End Engineer",BNY,Pittsburgh,Pennsylvania,105.5,In-Office,27.1,19.3%,$958.00,17.02,430.8,84.33,5205.47,105.5,105.5,2850.12,53985.47,54090.97,2955.62
763,software developer,"Software Engineer III - C#, .NET and React",JPMorganChase,Chicago,Illinois,134.5,In-Office,27.3,18.8%,,,,,8319.68,134.5,134.5,,57459.68,57594.18,134.5
764,software developer,Full Stack Developer,Schuco USA,New York,New York,125.0,In-Office,19.1,,,,,,10831.74,125.0,125.0,,45211.74,45336.74,125.0
765,software developer,Full Stack Developer (Non-Remote),The Personal Injury Hub,Miami,Florida,72.5,In-Office,54.4,15.2%,"$1,218.00",15.28,322.3,83.25,4541.57,72.5,72.5,2649.24,102461.57,102534.07,2721.74
766,software developer,UI/UX Front-End Engineer,Dev Technology,Tysons Corner,Virginia,111.5,In-Office,,,"$1,257.00",13.97,505.6,86.7,,111.5,111.5,2549.16,,111.5,2660.66
767,software developer,Full Stack Developer,Protalus,Tualatin,Oregon,90.0,In-Office,27.899999999999995,,"$1,173.00",14.23,316.9,72.27,6557.06,90.0,90.0,2404.08,56777.05999999998,56867.05999999998,2494.08
768,software developer,Software Engineer,"Richardson Cooling Packages, LLC",New Castle,Pennsylvania,100.0,In-Office,28.744444444444444,,$958.00,17.02,430.8,84.33,5933.278888888889,100.0,100.0,2850.12,57673.27888888889,57773.27888888889,2950.12
769,software developer,Tekla Software Developer,Corle Building Systems,Imler,Pennsylvania,120.0,In-Office,28.744444444444444,,$958.00,17.02,430.8,84.33,5933.278888888889,120.0,120.0,2850.12,57673.27888888889,57793.27888888889,2970.12
770,software developer,"Engineer, Software","T-Mobile USA, Inc.",Overland Park,Kansas,130.0,In-Office,,,,,,,5437.45,130.0,130.0,,,130.0,130.0
771,software developer,Epicor Software Developer,Maxcess,United States,Unknown,,In-Office,,,,,,,,,,,,,
772,software developer,"Software Engineer, Fullstack, AI Evaluation",Tesla,Palo Alto,California,192.0,In-Office,61.01875,,,,,,9701.970434782608,192.0,192.0,,119535.7204347826,119727.7204347826,192.0
773,software developer,Software Development Engineer in Test (SDET),Aircraft Performance Group,Lone Tree,Colorado,100.0,In-Office,31.1,,,,,,5294.943333333334,100.0,100.0,,61274.943333333336,61374.943333333336,100.0
774,software developer,Back End Developer (Mid Level),Appfigures,New York,New York,125.0,In-Office,19.1,,,,,,10831.74,125.0,125.0,,45211.74,45336.74,125.0
775,software developer,"Software Engineer (Javascript, Typescript, Node.js, APIs)",Tek Ninjas,Johnston,Iowa,81.5,In-Office,,,$806.00,12.15,193.9,75.86,,81.5,81.5,2222.52,,81.5,2304.02
